Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4003","Ammonium nitrate (AN)","2005","2005","1000 US$","30488.94","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4003","Ammonium nitrate (AN)","2006","2006","1000 US$","35379.56","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4003","Ammonium nitrate (AN)","2007","2007","1000 US$","44542.64","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4003","Ammonium nitrate (AN)","2008","2008","1000 US$","73965.01","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4003","Ammonium nitrate (AN)","2009","2009","1000 US$","92196.86","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4003","Ammonium nitrate (AN)","2010","2010","1000 US$","87847.93","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4003","Ammonium nitrate (AN)","2011","2011","1000 US$","81870.93","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4003","Ammonium nitrate (AN)","2012","2012","1000 US$","40769.18","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4003","Ammonium nitrate (AN)","2013","2013","1000 US$","13228.84","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4003","Ammonium nitrate (AN)","2014","2014","1000 US$","19533.08","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4003","Ammonium nitrate (AN)","2015","2015","1000 US$","13750.25","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4003","Ammonium nitrate (AN)","2016","2016","1000 US$","11820.03","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5922","Export Value","4003","Ammonium nitrate (AN)","2017","2017","1000 US$","9667.9","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2004","2004","tonnes","351892","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","10","Australia","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2005","2005","tonnes","33367","Fb","Data obtained as a balance"
"RFB","Fertilizers by Product","10","Australia","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2014","2014","tonnes","504150","E","Expert sources from FAO (including other divisions)"
"RFB","Fertilizers by Product","10","Australia","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2015","2015","tonnes","176522","E","Expert sources from FAO (including other divisions)"
"RFB","Fertilizers by Product","10","Australia","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2016","2016","tonnes","165970","E","Expert sources from FAO (including other divisions)"
"RFB","Fertilizers by Product","10","Australia","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2017","2017","tonnes","151418","E","Expert sources from FAO (including other divisions)"
"RFB","Fertilizers by Product","10","Australia","5510","Production","4002","Ammonium sulphate","2003","2003","tonnes","338700","E","Expert sources from FAO (including other divisions)"
"RFB","Fertilizers by Product","10","Australia","5510","Production","4002","Ammonium sulphate","2004","2004","tonnes","343200","E","Expert sources from FAO (including other divisions)"
"RFB","Fertilizers by Product","10","Australia","5510","Production","4002","Ammonium sulphate","2005","2005","tonnes","368500","E","Expert sources from FAO (including other divisions)"
