MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20120221,MA,"7,149.94",987.23,0.00,0.00,0.00,0.00,2012-02-21,2012-02-27,1
20120214,MA,"7,149.94",987.23,0.00,0.00,0.00,0.00,2012-02-14,2012-02-20,1
20120207,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2012-02-07,2012-02-13,1
20120131,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2012-01-31,2012-02-06,1
20120124,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2012-01-24,2012-01-30,1
20120117,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2012-01-17,2012-01-23,1
20120110,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2012-01-10,2012-01-16,1
20120103,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2012-01-03,2012-01-09,1
20111227,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-12-27,2012-01-02,1
20111220,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-12-20,2011-12-26,1
20111213,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-12-13,2011-12-19,1
20111206,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-12-06,2011-12-12,1
20111129,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-11-29,2011-12-05,1
20111122,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-11-22,2011-11-28,1
20111115,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-11-15,2011-11-21,1
20111108,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-11-08,2011-11-14,1
20111101,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-11-01,2011-11-07,1
20111025,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-10-25,2011-10-31,1
20111018,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-10-18,2011-10-24,1
20111011,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-10-11,2011-10-17,1
20111004,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-10-04,2011-10-10,1
20110927,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-09-27,2011-10-03,1
20110920,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-09-20,2011-09-26,1
20110913,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-09-13,2011-09-19,1
20110906,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-09-06,2011-09-12,1
20110830,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-08-30,2011-09-05,1
20110823,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-08-23,2011-08-29,1
20110816,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-08-16,2011-08-22,1
20110809,MA,"8,131.46",5.71,0.00,0.00,0.00,0.00,2011-08-09,2011-08-15,1
20110802,MA,"8,131.46",5.71,0.00,0.00,0.00,0.00,2011-08-02,2011-08-08,1
20110726,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-07-26,2011-08-01,1
20110719,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-07-19,2011-07-25,1
20110712,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-07-12,2011-07-18,1
20110705,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-07-05,2011-07-11,1
20110628,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-06-28,2011-07-04,1
20110621,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-06-21,2011-06-27,1
20110614,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-06-14,2011-06-20,1
20110607,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-06-07,2011-06-13,1
20110531,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-05-31,2011-06-06,1
20110524,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-05-24,2011-05-30,1
20110517,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-05-17,2011-05-23,1
20110510,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-05-10,2011-05-16,1
20110503,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-05-03,2011-05-09,1
20110426,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-04-26,2011-05-02,1
20110419,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-04-19,2011-04-25,1
20110412,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-04-12,2011-04-18,1
20110405,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-04-05,2011-04-11,1
20110329,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-03-29,2011-04-04,1
20110322,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-03-22,2011-03-28,1
20110315,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-03-15,2011-03-21,1
20110308,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-03-08,2011-03-14,1
20110301,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-03-01,2011-03-07,1
20110222,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-02-22,2011-02-28,1
20110215,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-02-15,2011-02-21,1
20110208,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-02-08,2011-02-14,1
20110201,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-02-01,2011-02-07,1
20110125,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-01-25,2011-01-31,1
20110118,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-01-18,2011-01-24,1
20110111,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-01-11,2011-01-17,1
20110104,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2011-01-04,2011-01-10,1
20101228,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-12-28,2011-01-03,1
20101221,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-12-21,2010-12-27,1
20101214,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-12-14,2010-12-20,1
20101207,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-12-07,2010-12-13,1
20101130,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-11-30,2010-12-06,1
20101123,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-11-23,2010-11-29,1
20101116,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-11-16,2010-11-22,1
20101109,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-11-09,2010-11-15,1
20101102,MA,"6,860.36","1,276.81",0.00,0.00,0.00,0.00,2010-11-02,2010-11-08,1
20101026,MA,"6,860.36","1,276.81",0.00,0.00,0.00,0.00,2010-10-26,2010-11-01,1
20101019,MA,"6,860.36","1,276.81",0.00,0.00,0.00,0.00,2010-10-19,2010-10-25,1
20101012,MA,"3,481.61","4,655.56",137.09,0.00,0.00,0.00,2010-10-12,2010-10-18,1
20101005,MA,"3,481.61","4,655.56",137.09,0.00,0.00,0.00,2010-10-05,2010-10-11,1
20100928,MA,"3,481.61","4,655.56","2,224.59",0.00,0.00,0.00,2010-09-28,2010-10-04,1
20100921,MA,"3,481.61","4,655.56","2,224.59",0.00,0.00,0.00,2010-09-21,2010-09-27,1
20100914,MA,"3,481.61","4,655.56","1,402.86",0.00,0.00,0.00,2010-09-14,2010-09-20,1
20100907,MA,"3,945.98","4,191.19",0.00,0.00,0.00,0.00,2010-09-07,2010-09-13,1
20100831,MA,"3,710.59","4,426.58",0.00,0.00,0.00,0.00,2010-08-31,2010-09-06,1
20100824,MA,464.37,"7,672.80",0.00,0.00,0.00,0.00,2010-08-24,2010-08-30,1
20100817,MA,0.00,"8,137.17","1,613.25",0.00,0.00,0.00,2010-08-17,2010-08-23,1
20100810,MA,"2,405.33","5,731.84",0.00,0.00,0.00,0.00,2010-08-10,2010-08-16,1
20100803,MA,"2,405.33","5,731.84",0.00,0.00,0.00,0.00,2010-08-03,2010-08-09,1
20100727,MA,"3,191.19","4,945.98",0.00,0.00,0.00,0.00,2010-07-27,2010-08-02,1
20100720,MA,"2,258.72","5,878.45",0.00,0.00,0.00,0.00,2010-07-20,2010-07-26,1
20100713,MA,"8,087.01",50.16,0.00,0.00,0.00,0.00,2010-07-13,2010-07-19,1
20100706,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-07-06,2010-07-12,1
20100629,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-06-29,2010-07-05,1
20100622,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-06-22,2010-06-28,1
20100615,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-06-15,2010-06-21,1
20100608,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-06-08,2010-06-14,1
20100601,MA,"3,460.10","4,677.07",0.00,0.00,0.00,0.00,2010-06-01,2010-06-07,1
20100525,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-05-25,2010-05-31,1
20100518,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-05-18,2010-05-24,1
20100511,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-05-11,2010-05-17,1
20100504,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-05-04,2010-05-10,1
20100427,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-04-27,2010-05-03,1
20100420,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-04-20,2010-04-26,1
20100413,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-04-13,2010-04-19,1
20100406,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-04-06,2010-04-12,1
20100330,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-03-30,2010-04-05,1
20100323,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-03-23,2010-03-29,1
20100316,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-03-16,2010-03-22,1
20100309,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-03-09,2010-03-15,1
20100302,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-03-02,2010-03-08,1
20100223,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-02-23,2010-03-01,1
20100216,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-02-16,2010-02-22,1
20100209,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-02-09,2010-02-15,1
20100202,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-02-02,2010-02-08,1
20100126,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-01-26,2010-02-01,1
20100119,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-01-19,2010-01-25,1
20100112,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-01-12,2010-01-18,1
20100105,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2010-01-05,2010-01-11,1
20091229,MA,"8,137.17",0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20200825,MD,"9,529.24",276.57,0.00,0.00,0.00,0.00,2020-08-25,2020-08-31,1
20200818,MD,"9,535.17",270.64,0.00,0.00,0.00,0.00,2020-08-18,2020-08-24,1
20200811,MD,"9,332.22",473.59,0.00,0.00,0.00,0.00,2020-08-11,2020-08-17,1
20200804,MD,"8,053.22","1,752.59",220.22,0.00,0.00,0.00,2020-08-04,2020-08-10,1
20200728,MD,"6,569.98","3,235.83",925.41,0.00,0.00,0.00,2020-07-28,2020-08-03,1
20200721,MD,"6,080.10","3,725.71",604.42,0.00,0.00,0.00,2020-07-21,2020-07-27,1
20200714,MD,"7,346.01","2,459.80",220.22,0.00,0.00,0.00,2020-07-14,2020-07-20,1
20200707,MD,"7,189.09","2,616.72",450.33,0.00,0.00,0.00,2020-07-07,2020-07-13,1
20200630,MD,"8,535.08","1,270.73",0.00,0.00,0.00,0.00,2020-06-30,2020-07-06,1
20200623,MD,"8,788.15","1,017.66",0.00,0.00,0.00,0.00,2020-06-23,2020-06-29,1
20200616,MD,"8,620.58","1,185.23",0.00,0.00,0.00,0.00,2020-06-16,2020-06-22,1
20200609,MD,"8,180.13","1,625.68",0.00,0.00,0.00,0.00,2020-06-09,2020-06-15,1
20200602,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2020-06-02,2020-06-08,1
20200526,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2020-05-26,2020-06-01,1
20200519,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2020-05-19,2020-05-25,1
20200512,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2020-05-12,2020-05-18,1
20200505,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2020-05-05,2020-05-11,1
20200428,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2020-04-28,2020-05-04,1
20200421,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2020-04-21,2020-04-27,1
20200414,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2020-04-14,2020-04-20,1
20200407,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2020-04-07,2020-04-13,1
20200331,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2020-03-31,2020-04-06,1
20200324,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2020-03-24,2020-03-30,1
20200317,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2020-03-17,2020-03-23,1
20200310,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2020-03-10,2020-03-16,1
20200303,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2020-03-03,2020-03-09,1
20200225,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2020-02-25,2020-03-02,1
20200218,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2020-02-18,2020-02-24,1
20200211,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2020-02-11,2020-02-17,1
20200204,MD,"7,866.53","1,939.28",0.00,0.00,0.00,0.00,2020-02-04,2020-02-10,1
20200128,MD,"7,866.53","1,939.28",0.00,0.00,0.00,0.00,2020-01-28,2020-02-03,1
20200121,MD,"6,447.19","3,358.62",0.00,0.00,0.00,0.00,2020-01-21,2020-01-27,1
20200114,MD,"9,220.58",585.23,0.00,0.00,0.00,0.00,2020-01-14,2020-01-20,1
20200107,MD,"9,499.50",306.31,0.00,0.00,0.00,0.00,2020-01-07,2020-01-13,1
20191231,MD,"9,499.50",306.31,0.00,0.00,0.00,0.00,2019-12-31,2020-01-06,1
20191224,MD,"9,499.50",306.31,0.00,0.00,0.00,0.00,2019-12-24,2019-12-30,1
20191217,MD,"9,499.50",306.31,0.00,0.00,0.00,0.00,2019-12-17,2019-12-23,1
20191210,MD,"7,479.57","2,326.24",0.00,0.00,0.00,0.00,2019-12-10,2019-12-16,1
20191203,MD,"7,475.93","2,329.88",0.00,0.00,0.00,0.00,2019-12-03,2019-12-09,1
20191126,MD,"7,475.93","2,329.88",0.00,0.00,0.00,0.00,2019-11-26,2019-12-02,1
20191119,MD,"7,346.49","2,459.32",0.00,0.00,0.00,0.00,2019-11-19,2019-11-25,1
20191112,MD,"7,316.22","2,489.59",0.00,0.00,0.00,0.00,2019-11-12,2019-11-18,1
20191105,MD,"6,922.54","2,883.27",0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,1
20191029,MD,"1,214.57","8,591.24",0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,1
20191022,MD,610.68,"9,195.13","6,789.04",0.00,0.00,0.00,2019-10-22,2019-10-28,1
20191015,MD,0.00,"9,805.81","8,105.96","4,467.44",0.00,0.00,2019-10-15,2019-10-21,1
20191008,MD,0.00,"9,805.81","8,115.72",0.00,0.00,0.00,2019-10-08,2019-10-14,1
20191001,MD,190.28,"9,615.53","4,824.19",0.00,0.00,0.00,2019-10-01,2019-10-07,1
20190924,MD,213.01,"9,592.80","3,213.24",0.00,0.00,0.00,2019-09-24,2019-09-30,1
20190917,MD,"3,561.82","6,243.99",0.00,0.00,0.00,0.00,2019-09-17,2019-09-23,1
20190910,MD,"7,879.78","1,926.03",0.00,0.00,0.00,0.00,2019-09-10,2019-09-16,1
20190903,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-09-03,2019-09-09,1
20190827,MD,"9,660.19",145.62,0.00,0.00,0.00,0.00,2019-08-27,2019-09-02,1
20190820,MD,"9,660.19",145.62,0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,1
20190813,MD,"9,660.19",145.62,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,1
20190806,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,1
20190730,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,1
20190723,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,1
20190716,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,1
20190709,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,1
20190702,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,1
20190625,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,1
20190618,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,1
20190611,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190604,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,1
20190528,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190521,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190514,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190507,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190430,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190423,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190416,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190409,MD,"9,706.89",98.92,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190402,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,1
20190326,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,1
20190319,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,1
20190312,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190305,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190226,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190219,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190212,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190205,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190129,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,1
20190122,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-01-22,2019-01-28,1
20190115,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-01-15,2019-01-21,1
20190108,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-01-08,2019-01-14,1
20190101,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2019-01-01,2019-01-07,1
20181225,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181218,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-12-18,2018-12-24,1
20181211,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-12-11,2018-12-17,1
20181204,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-12-04,2018-12-10,1
20181127,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-11-27,2018-12-03,1
20181120,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-11-20,2018-11-26,1
20181113,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-11-13,2018-11-19,1
20181106,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-11-06,2018-11-12,1
20181030,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-10-30,2018-11-05,1
20181023,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-10-23,2018-10-29,1
20181016,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-10-16,2018-10-22,1
20181009,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-10-09,2018-10-15,1
20181002,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-10-02,2018-10-08,1
20180925,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-09-25,2018-10-01,1
20180918,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-09-18,2018-09-24,1
20180911,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-09-11,2018-09-17,1
20180904,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-09-04,2018-09-10,1
20180828,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-08-28,2018-09-03,1
20180821,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-08-21,2018-08-27,1
20180814,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-08-14,2018-08-20,1
20180807,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-08-07,2018-08-13,1
20180731,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-07-31,2018-08-06,1
20180724,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-07-24,2018-07-30,1
20180717,MD,"5,805.57","4,000.24",0.00,0.00,0.00,0.00,2018-07-17,2018-07-23,1
20180710,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-07-10,2018-07-16,1
20180703,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-07-03,2018-07-09,1
20180626,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-06-26,2018-07-02,1
20180619,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-06-19,2018-06-25,1
20180612,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-06-12,2018-06-18,1
20180605,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-06-05,2018-06-11,1
20180529,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-05-29,2018-06-04,1
20180522,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2018-05-22,2018-05-28,1
20180515,MD,"7,876.68","1,929.13",0.00,0.00,0.00,0.00,2018-05-15,2018-05-21,1
20180508,MD,"5,906.45","3,899.36",0.00,0.00,0.00,0.00,2018-05-08,2018-05-14,1
20180501,MD,"5,906.41","3,899.40",0.00,0.00,0.00,0.00,2018-05-01,2018-05-07,1
20180424,MD,"5,672.24","4,133.57",122.69,0.00,0.00,0.00,2018-04-24,2018-04-30,1
20180417,MD,"5,672.21","4,133.60",122.68,0.00,0.00,0.00,2018-04-17,2018-04-23,1
20180410,MD,"3,757.90","6,047.91",191.75,0.00,0.00,0.00,2018-04-10,2018-04-16,1
20180403,MD,"7,362.95","2,442.86",191.74,0.00,0.00,0.00,2018-04-03,2018-04-09,1
20180327,MD,"7,362.95","2,442.86",191.75,0.00,0.00,0.00,2018-03-27,2018-04-02,1
20180320,MD,"5,137.85","4,667.96",304.23,0.00,0.00,0.00,2018-03-20,2018-03-26,1
20180313,MD,"5,137.85","4,667.96",304.23,0.00,0.00,0.00,2018-03-13,2018-03-19,1
20180306,MD,"5,137.85","4,667.96",304.23,0.00,0.00,0.00,2018-03-06,2018-03-12,1
20180227,MD,"4,911.38","4,894.43",304.23,0.00,0.00,0.00,2018-02-27,2018-03-05,1
20180220,MD,"4,911.40","4,894.41",304.23,0.00,0.00,0.00,2018-02-20,2018-02-26,1
20180213,MD,"4,911.38","4,894.43","1,109.49",0.00,0.00,0.00,2018-02-13,2018-02-19,1
20180206,MD,"3,122.24","6,683.57","4,041.30","1,115.14",0.00,0.00,2018-02-06,2018-02-12,1
20180130,MD,"1,610.58","8,195.23","4,390.59","1,115.14",0.00,0.00,2018-01-30,2018-02-05,1
20180123,MD,"1,610.58","8,195.23","4,344.64",0.07,0.00,0.00,2018-01-23,2018-01-29,1
20180116,MD,"1,610.58","8,195.23","4,344.64",0.00,0.00,0.00,2018-01-16,2018-01-22,1
20180109,MD,"1,611.51","8,194.29","4,344.64",0.00,0.00,0.00,2018-01-09,2018-01-15,1
20180102,MD,"1,612.27","8,193.54","4,344.64",0.00,0.00,0.00,2018-01-02,2018-01-08,1
20171226,MD,"4,017.59","5,788.22","3,339.29",0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,MD,"4,017.59","5,788.22","3,260.12",0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,MD,"4,179.51","5,626.30","2,828.82",0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,MD,"4,179.53","5,626.28","2,828.81",0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,MD,"6,004.19","3,801.62",0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,MD,"6,004.19","3,801.62",0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,MD,"6,004.19","3,801.62",0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,MD,"6,004.19","3,801.62",0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,MD,"5,996.73","3,809.08",0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,MD,"4,877.48","4,928.33",0.00,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,MD,"9,793.47",12.34,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,MD,"9,793.47",12.34,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,MD,"9,805.81",0.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,MD,"9,642.33",163.48,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
