time,latitude,longitude,rsds_annual
UTC,degrees_north,degrees_east,Percent change
2030-01-01T12:00:00Z,-41.25,121.875,0.6921868
2030-01-01T12:00:00Z,-41.25,123.75,0.32417136
2030-01-01T12:00:00Z,-41.25,125.625,0.5291342
2030-01-01T12:00:00Z,-41.25,127.5,0.3087293
2030-01-01T12:00:00Z,-41.25,129.375,0.5102955
2030-01-01T12:00:00Z,-41.25,131.25,0.74894226
2030-01-01T12:00:00Z,-41.25,133.125,0.8345297
2030-01-01T12:00:00Z,-41.25,135.0,1.0481825
2030-01-01T12:00:00Z,-41.25,136.875,1.3412839
2030-01-01T12:00:00Z,-41.25,138.75,1.278808
2030-01-01T12:00:00Z,-41.25,140.625,0.91635007
2030-01-01T12:00:00Z,-41.25,142.5,0.6337383
2030-01-01T12:00:00Z,-41.25,144.375,1.2885618
2030-01-01T12:00:00Z,-41.25,146.25,1.2743586
2030-01-01T12:00:00Z,-41.25,148.125,1.3240993
2030-01-01T12:00:00Z,-41.25,150.0,0.91832376
2030-01-01T12:00:00Z,-41.25,151.875,1.3125932
2030-01-01T12:00:00Z,-41.25,153.75,1.5498099
2030-01-01T12:00:00Z,-41.25,155.625,2.1152678
2030-01-01T12:00:00Z,-41.25,157.5,1.8849201
2030-01-01T12:00:00Z,-41.25,159.375,1.1950848
2030-01-01T12:00:00Z,-41.25,161.25,1.006762
2030-01-01T12:00:00Z,-41.25,163.125,0.87503904
2030-01-01T12:00:00Z,-41.25,165.0,0.7730879
2030-01-01T12:00:00Z,-41.25,166.875,0.8116073
2030-01-01T12:00:00Z,-41.25,168.75,1.1342549
2030-01-01T12:00:00Z,-41.25,170.625,1.6810343
2030-01-01T12:00:00Z,-41.25,172.5,2.135915
2030-01-01T12:00:00Z,-41.25,174.375,2.3877358
2030-01-01T12:00:00Z,-41.25,176.25,1.5166245
2030-01-01T12:00:00Z,-41.25,178.125,0.864344
2030-01-01T12:00:00Z,-41.25,180.0,1.3778809
2030-01-01T12:00:00Z,-40.0,90.0,-0.37210533
2030-01-01T12:00:00Z,-40.0,91.875,-0.26367837
2030-01-01T12:00:00Z,-40.0,93.75,-0.29010272
2030-01-01T12:00:00Z,-40.0,95.625,-0.3350114
2030-01-01T12:00:00Z,-40.0,97.5,-0.3307643
2030-01-01T12:00:00Z,-40.0,99.375,-0.14251603
2030-01-01T12:00:00Z,-40.0,101.25,-0.40435588
2030-01-01T12:00:00Z,-40.0,103.125,-0.418295
2030-01-01T12:00:00Z,-40.0,105.0,-0.37594137
2030-01-01T12:00:00Z,-40.0,106.875,-0.09952203
2030-01-01T12:00:00Z,-40.0,108.75,-0.2424258
2030-01-01T12:00:00Z,-40.0,110.625,0.104986675
2030-01-01T12:00:00Z,-40.0,112.5,0.32506394
2030-01-01T12:00:00Z,-40.0,114.375,-0.036356606
2030-01-01T12:00:00Z,-40.0,116.25,0.2991933
2030-01-01T12:00:00Z,-40.0,118.125,0.15492053
2030-01-01T12:00:00Z,-40.0,120.0,0.24976665
2030-01-01T12:00:00Z,-40.0,121.875,0.6489241
2030-01-01T12:00:00Z,-40.0,123.75,0.38854948
2030-01-01T12:00:00Z,-40.0,125.625,0.37926814
2030-01-01T12:00:00Z,-40.0,127.5,0.16035958
2030-01-01T12:00:00Z,-40.0,129.375,0.5933034
2030-01-01T12:00:00Z,-40.0,131.25,1.0264692
2030-01-01T12:00:00Z,-40.0,133.125,1.2295549
2030-01-01T12:00:00Z,-40.0,135.0,1.3922935
2030-01-01T12:00:00Z,-40.0,136.875,1.211142
2030-01-01T12:00:00Z,-40.0,138.75,1.1455958
2030-01-01T12:00:00Z,-40.0,140.625,0.7128115
2030-01-01T12:00:00Z,-40.0,142.5,0.34042454
2030-01-01T12:00:00Z,-40.0,144.375,0.7885297
2030-01-01T12:00:00Z,-40.0,146.25,1.2356637
2030-01-01T12:00:00Z,-40.0,148.125,1.4216757
2030-01-01T12:00:00Z,-40.0,150.0,1.1676797
2030-01-01T12:00:00Z,-40.0,151.875,1.1387893
2030-01-01T12:00:00Z,-40.0,153.75,1.7029514
2030-01-01T12:00:00Z,-40.0,155.625,2.136586
2030-01-01T12:00:00Z,-40.0,157.5,1.9622455
2030-01-01T12:00:00Z,-40.0,159.375,1.5459819
2030-01-01T12:00:00Z,-40.0,161.25,1.0536243
2030-01-01T12:00:00Z,-40.0,163.125,0.85902065
2030-01-01T12:00:00Z,-40.0,165.0,1.3394412
2030-01-01T12:00:00Z,-40.0,166.875,1.3008538
2030-01-01T12:00:00Z,-40.0,168.75,1.531266
2030-01-01T12:00:00Z,-40.0,170.625,1.550247
2030-01-01T12:00:00Z,-40.0,172.5,2.3439114
2030-01-01T12:00:00Z,-40.0,174.375,2.9216487
2030-01-01T12:00:00Z,-40.0,176.25,1.8662914
2030-01-01T12:00:00Z,-40.0,178.125,1.3826185
2030-01-01T12:00:00Z,-40.0,180.0,1.6774694
2030-01-01T12:00:00Z,-38.75,90.0,-0.4582096
2030-01-01T12:00:00Z,-38.75,91.875,-0.71955585
2030-01-01T12:00:00Z,-38.75,93.75,-0.69024265
2030-01-01T12:00:00Z,-38.75,95.625,-0.32586363
2030-01-01T12:00:00Z,-38.75,97.5,0.40368488
2030-01-01T12:00:00Z,-38.75,99.375,0.18398641
2030-01-01T12:00:00Z,-38.75,101.25,-0.3777753
2030-01-01T12:00:00Z,-38.75,103.125,-0.3703846
2030-01-01T12:00:00Z,-38.75,105.0,-0.1862835
2030-01-01T12:00:00Z,-38.75,106.875,-0.3833909
2030-01-01T12:00:00Z,-38.75,108.75,0.21822101
